City,State,Year,Population
Scottsdale,Arizona,2016,247953
Scottsdale,Arizona,2017,251396
Scottsdale,Arizona,2018,254479
Scottsdale,Arizona,2019,258069
Reno,Nevada,2010,225652
Reno,Nevada,2011,227061
Reno,Nevada,2012,228926
Reno,Nevada,2013,230987
Reno,Nevada,2014,234096
Reno,Nevada,2015,238082
Reno,Nevada,2016,242143
Reno,Nevada,2017,246615
Reno,Nevada,2018,250146
Reno,Nevada,2019,255601
Buffalo,New York,2010,261275
Buffalo,New York,2011,260701
Buffalo,New York,2012,260155
Buffalo,New York,2013,260013
Buffalo,New York,2014,259548
Buffalo,New York,2015,258165
Buffalo,New York,2016,256816
Buffalo,New York,2017,256301
Buffalo,New York,2018,255781
Buffalo,New York,2019,255284
Gilbert town,Arizona,2010,209493
Gilbert town,Arizona,2011,211466
Gilbert town,Arizona,2012,215916
Gilbert town,Arizona,2013,221626
Gilbert town,Arizona,2014,227308
Gilbert town,Arizona,2015,232401
Gilbert town,Arizona,2016,237139
Gilbert town,Arizona,2017,242695
Gilbert town,Arizona,2018,249914
Gilbert town,Arizona,2019,254114
Glendale,Arizona,2010,226236
Glendale,Arizona,2011,229304
Glendale,Arizona,2012,233588
Glendale,Arizona,2013,236869
Glendale,Arizona,2014,239964
Glendale,Arizona,2015,243103
Glendale,Arizona,2016,245903
Glendale,Arizona,2017,247784
Glendale,Arizona,2018,249955
Glendale,Arizona,2019,252381
North Las Vegas,Nevada,2010,216836
North Las Vegas,Nevada,2011,218291
North Las Vegas,Nevada,2012,221856
North Las Vegas,Nevada,2013,225346
North Las Vegas,Nevada,2014,228680
North Las Vegas,Nevada,2015,232537
North Las Vegas,Nevada,2016,236513
North Las Vegas,Nevada,2017,240504
North Las Vegas,Nevada,2018,245349
North Las Vegas,Nevada,2019,251974
Winston-Salem,North Carolina,2010,230022
Winston-Salem,North Carolina,2011,231867
Winston-Salem,North Carolina,2012,233867
Winston-Salem,North Carolina,2013,235728
Winston-Salem,North Carolina,2014,238478
Winston-Salem,North Carolina,2015,239755
Winston-Salem,North Carolina,2016,241776
Winston-Salem,North Carolina,2017,244501
Winston-Salem,North Carolina,2018,246535
Winston-Salem,North Carolina,2019,247945
Chesapeake,Virginia,2010,223556
Chesapeake,Virginia,2011,225361
Chesapeake,Virginia,2012,228091
Chesapeake,Virginia,2013,230327
Chesapeake,Virginia,2014,233360
Chesapeake,Virginia,2015,235111
Chesapeake,Virginia,2016,237464
Chesapeake,Virginia,2017,240143
Chesapeake,Virginia,2018,242359
Chesapeake,Virginia,2019,244835
Norfolk,Virginia,2010,242999
Norfolk,Virginia,2011,243655
Norfolk,Virginia,2012,246149
Norfolk,Virginia,2013,245468
Norfolk,Virginia,2014,246576
Norfolk,Virginia,2015,246457
Norfolk,Virginia,2016,245680
Norfolk,Virginia,2017,244543
Norfolk,Virginia,2018,243585
Norfolk,Virginia,2019,242742
Fremont,California,2010,214553
Fremont,California,2011,217391
Fremont,California,2012,221426
Fremont,California,2013,224796
Fremont,California,2014,228274
Fremont,California,2015,231687
Fremont,California,2016,233478
Fremont,California,2017,234544
Fremont,California,2018,237811
Fremont,California,2019,241110
Garland,Texas,2010,227345
Garland,Texas,2011,230055
Garland,Texas,2012,233698
Garland,Texas,2013,234660
Garland,Texas,2014,235590
Garland,Texas,2015,237161
Garland,Texas,2016,236310
Garland,Texas,2017,238327
Garland,Texas,2018,241709
Garland,Texas,2019,239928
Irving,Texas,2010,216859
Irving,Texas,2011,219859
Irving,Texas,2012,225748
Irving,Texas,2013,228943
Irving,Texas,2014,232584
Irving,Texas,2015,237201
Irving,Texas,2016,239898
Irving,Texas,2017,240608
Irving,Texas,2018,241424
Irving,Texas,2019,239798
Hialeah,Florida,2010,225470
Hialeah,Florida,2011,228127
Hialeah,Florida,2012,230445
Hialeah,Florida,2013,232316
Hialeah,Florida,2014,232850
Hialeah,Florida,2015,233872
Hialeah,Florida,2016,234283
Hialeah,Florida,2017,236314
Hialeah,Florida,2018,234941
Hialeah,Florida,2019,233339
Richmond,Virginia,2010,204302
Richmond,Virginia,2011,206391
Richmond,Virginia,2012,210794
Richmond,Virginia,2013,213860
Richmond,Virginia,2014,217044
Richmond,Virginia,2015,220856
Richmond,Virginia,2016,225369
Richmond,Virginia,2017,227230
Richmond,Virginia,2018,229221
Richmond,Virginia,2019,230436
Boise City,Idaho,2010,209576
Boise City,Idaho,2011,212635
Boise City,Idaho,2012,215627
Boise City,Idaho,2013,217330
Boise City,Idaho,2014,219440
Boise City,Idaho,2015,220850
Boise City,Idaho,2016,224604
Boise City,Idaho,2017,227648
Boise City,Idaho,2018,228442
Boise City,Idaho,2019,228959
Spokane,Washington,2010,209525
Spokane,Washington,2011,209042
Spokane,Washington,2012,209304
Spokane,Washington,2013,210036
Spokane,Washington,2014,211095
Spokane,Washington,2015,212545
Spokane,Washington,2016,215191
Spokane,Washington,2017,217415
Spokane,Washington,2018,219332
Spokane,Washington,2019,222081
Baton Rouge,Louisiana,2010,229374
Baton Rouge,Louisiana,2011,228643
Baton Rouge,Louisiana,2012,228889
Baton Rouge,Louisiana,2013,228346
Baton Rouge,Louisiana,2014,227851
Baton Rouge,Louisiana,2015,227202
Baton Rouge,Louisiana,2016,226686
Baton Rouge,Louisiana,2017,224414
Baton Rouge,Louisiana,2018,222190
Baton Rouge,Louisiana,2019,220236
Tacoma,Washington,2010,198230
Tacoma,Washington,2011,199519
Tacoma,Washington,2012,201537
Tacoma,Washington,2013,202127
Tacoma,Washington,2014,203740
Tacoma,Washington,2015,206784
Tacoma,Washington,2016,210248
Tacoma,Washington,2017,213417
Tacoma,Washington,2018,216111
Tacoma,Washington,2019,217827
San Bernardino,California,2010,210637
San Bernardino,California,2011,212159
San Bernardino,California,2012,213161
San Bernardino,California,2013,213789
San Bernardino,California,2014,214222
San Bernardino,California,2015,215325
San Bernardino,California,2016,216036
San Bernardino,California,2017,216902
San Bernardino,California,2018,216323
San Bernardino,California,2019,215784
Modesto,California,2010,203301
Modesto,California,2011,204017
Modesto,California,2012,205040
Modesto,California,2013,206075
Modesto,California,2014,207652
Modesto,California,2015,209245
Modesto,California,2016,211231
Modesto,California,2017,213000
Modesto,California,2018,214389
Modesto,California,2019,215196
Fontana,California,2010,197317
Fontana,California,2011,199880
Fontana,California,2012,201212
Fontana,California,2013,202670
Fontana,California,2014,203972
Fontana,California,2015,206163
Fontana,California,2016,208718
Fontana,California,2017,211122
Fontana,California,2018,213202
Fontana,California,2019,214547
Des Moines,Iowa,2010,205032
Des Moines,Iowa,2011,207924
Des Moines,Iowa,2012,210244
Des Moines,Iowa,2013,212026
Des Moines,Iowa,2014,214350
Des Moines,Iowa,2015,215243
Des Moines,Iowa,2016,216308
Des Moines,Iowa,2017,216662
Des Moines,Iowa,2018,215994
Des Moines,Iowa,2019,214237
Moreno Valley,California,2010,194240
Moreno Valley,California,2011,196590
Moreno Valley,California,2012,198214
Moreno Valley,California,2013,200195
Moreno Valley,California,2014,201831
Moreno Valley,California,2015,202919
Moreno Valley,California,2016,204711
Moreno Valley,California,2017,206741
Moreno Valley,California,2018,208889
Moreno Valley,California,2019,213055
Santa Clarita,California,2010,208822
Santa Clarita,California,2011,209843
Santa Clarita,California,2012,210672
Santa Clarita,California,2013,211376
Santa Clarita,California,2014,212283
Santa Clarita,California,2015,213184
Santa Clarita,California,2016,213526
Santa Clarita,California,2017,213734
Santa Clarita,California,2018,213549
Santa Clarita,California,2019,212979
Fayetteville,North Carolina,2010,208337
Fayetteville,North Carolina,2011,208745
Fayetteville,North Carolina,2012,208884
Fayetteville,North Carolina,2013,211069
Fayetteville,North Carolina,2014,210076
Fayetteville,North Carolina,2015,209596
Fayetteville,North Carolina,2016,211065
Fayetteville,North Carolina,2017,209091
Fayetteville,North Carolina,2018,210748
Fayetteville,North Carolina,2019,211657
Birmingham,Alabama,2010,212328
Birmingham,Alabama,2011,212095
Birmingham,Alabama,2012,211287
Birmingham,Alabama,2013,211765
Birmingham,Alabama,2014,211651
Birmingham,Alabama,2015,212259
Birmingham,Alabama,2016,211977
Birmingham,Alabama,2017,211533
Birmingham,Alabama,2018,210487
Birmingham,Alabama,2019,209403
Oxnard,California,2010,198539
Oxnard,California,2011,199968
Oxnard,California,2012,201105
Oxnard,California,2013,202835
Oxnard,California,2014,204560
Oxnard,California,2015,206228
Oxnard,California,2016,207455
Oxnard,California,2017,208831
Oxnard,California,2018,209271
Oxnard,California,2019,208881
Rochester,New York,2010,210217
Rochester,New York,2011,210491
Rochester,New York,2012,210329
Rochester,New York,2013,210179
Rochester,New York,2014,209329
Rochester,New York,2015,208561
Rochester,New York,2016,207659
Rochester,New York,2017,206410
Rochester,New York,2018,206004
Rochester,New York,2019,205695
Port St. Lucie,Florida,2010,164848
Port St. Lucie,Florida,2011,166283
Port St. Lucie,Florida,2012,167888
Port St. Lucie,Florida,2013,169405
Port St. Lucie,Florida,2014,172669
Port St. Lucie,Florida,2015,177695
Port St. Lucie,Florida,2016,183521
Port St. Lucie,Florida,2017,189119
Port St. Lucie,Florida,2018,194808
Port St. Lucie,Florida,2019,201846
Grand Rapids,Michigan,2010,188007
Grand Rapids,Michigan,2011,189104
Grand Rapids,Michigan,2012,190821
Grand Rapids,Michigan,2013,192982
Grand Rapids,Michigan,2014,194335
Grand Rapids,Michigan,2015,195056
Grand Rapids,Michigan,2016,196556
Grand Rapids,Michigan,2017,199135
Grand Rapids,Michigan,2018,200136
Grand Rapids,Michigan,2019,201013
Huntsville,Alabama,2010,180941
Huntsville,Alabama,2011,182327
Huntsville,Alabama,2012,183748
Huntsville,Alabama,2013,186001
Huntsville,Alabama,2014,187834
Huntsville,Alabama,2015,190333
Huntsville,Alabama,2016,192412
Huntsville,Alabama,2017,195420
Huntsville,Alabama,2018,198125
Huntsville,Alabama,2019,200574
Salt Lake City,Utah,2010,186643
Salt Lake City,Utah,2011,188265
Salt Lake City,Utah,2012,190183
Salt Lake City,Utah,2013,192121
Salt Lake City,Utah,2014,191837
Salt Lake City,Utah,2015,192163
Salt Lake City,Utah,2016,194680
Salt Lake City,Utah,2017,200932
Salt Lake City,Utah,2018,200435
Salt Lake City,Utah,2019,200567
Frisco,Texas,2010,118201
Frisco,Texas,2011,123515
Frisco,Texas,2012,128445
Frisco,Texas,2013,136794
Frisco,Texas,2014,144965
Frisco,Texas,2015,154390
Frisco,Texas,2016,164176
Frisco,Texas,2017,177730
Frisco,Texas,2018,188452
Frisco,Texas,2019,200490
Yonkers,New York,2010,196407
Yonkers,New York,2011,197584
Yonkers,New York,2012,198057
Yonkers,New York,2013,198769
Yonkers,New York,2014,199367
Yonkers,New York,2015,199667
Yonkers,New York,2016,200077
Yonkers,New York,2017,199873
Yonkers,New York,2018,199883
Yonkers,New York,2019,200370
Amarillo,Texas,2010,191249
Amarillo,Texas,2011,193763
Amarillo,Texas,2012,195404
Amarillo,Texas,2013,196248
Amarillo,Texas,2014,197200
Amarillo,Texas,2015,197816
Amarillo,Texas,2016,198694
Amarillo,Texas,2017,199722
Amarillo,Texas,2018,199183
Amarillo,Texas,2019,199371
Glendale,California,2010,191720
Glendale,California,2011,192656
Glendale,California,2012,193859
Glendale,California,2013,195318
Glendale,California,2014,198232
Glendale,California,2015,199197
Glendale,California,2016,200118
Glendale,California,2017,201804
Glendale,California,2018,200688
Glendale,California,2019,199303
Huntington Beach,California,2010,191296
Huntington Beach,California,2011,192995
Huntington Beach,California,2012,194174
Huntington Beach,California,2013,197107
Huntington Beach,California,2014,199610
Huntington Beach,California,2015,200653
Huntington Beach,California,2016,200284
Huntington Beach,California,2017,200938
Huntington Beach,California,2018,200126
Huntington Beach,California,2019,199223
McKinney,Texas,2010,132934
McKinney,Texas,2011,137928
McKinney,Texas,2012,143510
McKinney,Texas,2013,149207
McKinney,Texas,2014,157143
McKinney,Texas,2015,163612
McKinney,Texas,2016,173577
McKinney,Texas,2017,182104
McKinney,Texas,2018,191748
McKinney,Texas,2019,199177
Montgomery,Alabama,2010,205593
Montgomery,Alabama,2011,205198
Montgomery,Alabama,2012,203946
Montgomery,Alabama,2013,202439
Montgomery,Alabama,2014,201435
Montgomery,Alabama,2015,201018
Montgomery,Alabama,2016,200441
Montgomery,Alabama,2017,200047
Montgomery,Alabama,2018,198899
Montgomery,Alabama,2019,198525
Augusta-Richmond County,Georgia,2010,196375
Augusta-Richmond County,Georgia,2011,195847
Augusta-Richmond County,Georgia,2012,196989
Augusta-Richmond County,Georgia,2013,196602
Augusta-Richmond County,Georgia,2014,196579
Augusta-Richmond County,Georgia,2015,196763
Augusta-Richmond County,Georgia,2016,197276
Augusta-Richmond County,Georgia,2017,197018
Augusta-Richmond County,Georgia,2018,197025
Augusta-Richmond County,Georgia,2019,197888
Aurora,Illinois,2010,198207
Aurora,Illinois,2011,199150
Aurora,Illinois,2012,199648
Aurora,Illinois,2013,199803
Aurora,Illinois,2014,200189
Aurora,Illinois,2015,200315
Aurora,Illinois,2016,200799
Aurora,Illinois,2017,200391
Aurora,Illinois,2018,199199
Aurora,Illinois,2019,197757
Akron,Ohio,2010,199081
Akron,Ohio,2011,199112
Akron,Ohio,2012,198969
Akron,Ohio,2013,198972
Akron,Ohio,2014,199008
Akron,Ohio,2015,198588
Akron,Ohio,2016,198068
Akron,Ohio,2017,198085
Akron,Ohio,2018,197884
Akron,Ohio,2019,197597
Little Rock,Arkansas,2010,193972
Little Rock,Arkansas,2011,195292
Little Rock,Arkansas,2012,196564
Little Rock,Arkansas,2013,197143
Little Rock,Arkansas,2014,197595
Little Rock,Arkansas,2015,198178
Little Rock,Arkansas,2016,198631
Little Rock,Arkansas,2017,198314
Little Rock,Arkansas,2018,197484
Little Rock,Arkansas,2019,197312
Tempe,Arizona,2010,162323
Tempe,Arizona,2011,164477
Tempe,Arizona,2012,168549
Tempe,Arizona,2013,170740
Tempe,Arizona,2014,175636
Tempe,Arizona,2015,179114
Tempe,Arizona,2016,184877
Tempe,Arizona,2017,185792
Tempe,Arizona,2018,191746
Tempe,Arizona,2019,195805
Columbus,Georgia,2010,191101
Columbus,Georgia,2011,195271
Columbus,Georgia,2012,198965
Columbus,Georgia,2013,203225
Columbus,Georgia,2014,200563
Columbus,Georgia,2015,198702
Columbus,Georgia,2016,196219
Columbus,Georgia,2017,193836
Columbus,Georgia,2018,194169
Columbus,Georgia,2019,195769
Overland Park,Kansas,2010,174040
Overland Park,Kansas,2011,176034
Overland Park,Kansas,2012,178683
Overland Park,Kansas,2013,180932
Overland Park,Kansas,2014,183980
Overland Park,Kansas,2015,186222
Overland Park,Kansas,2016,189302
Overland Park,Kansas,2017,191327
Overland Park,Kansas,2018,192724
Overland Park,Kansas,2019,195494
Grand Prairie,Texas,2010,175974
Grand Prairie,Texas,2011,178903
Grand Prairie,Texas,2012,182030
Grand Prairie,Texas,2013,183891
Grand Prairie,Texas,2014,185824
Grand Prairie,Texas,2015,188411
Grand Prairie,Texas,2016,192095
Grand Prairie,Texas,2017,193973
Grand Prairie,Texas,2018,193989
Grand Prairie,Texas,2019,194543
Tallahassee,Florida,2010,181438
Tallahassee,Florida,2011,182997
Tallahassee,Florida,2012,186298
Tallahassee,Florida,2013,185602
Tallahassee,Florida,2014,187094
Tallahassee,Florida,2015,188645
Tallahassee,Florida,2016,188870
Tallahassee,Florida,2017,191655
Tallahassee,Florida,2018,192763
Tallahassee,Florida,2019,194500
Cape Coral,Florida,2010,154731
Cape Coral,Florida,2011,157330
Cape Coral,Florida,2012,160558
Cape Coral,Florida,2013,164336
Cape Coral,Florida,2014,168365
Cape Coral,Florida,2015,173572
Cape Coral,Florida,2016,178534
Cape Coral,Florida,2017,183701
Cape Coral,Florida,2018,189468
Cape Coral,Florida,2019,194495
Mobile,Alabama,2010,194577
Mobile,Alabama,2011,193801
Mobile,Alabama,2012,193761
Mobile,Alabama,2013,193288
Mobile,Alabama,2014,192582
Mobile,Alabama,2015,191975
Mobile,Alabama,2016,191472
Mobile,Alabama,2017,190190
Mobile,Alabama,2018,189809
Mobile,Alabama,2019,188720
Knoxville,Tennessee,2010,178258
Knoxville,Tennessee,2011,179955
Knoxville,Tennessee,2012,181093
Knoxville,Tennessee,2013,181779
Knoxville,Tennessee,2014,182631
Knoxville,Tennessee,2015,184046
Knoxville,Tennessee,2016,184986
Knoxville,Tennessee,2017,186905
Knoxville,Tennessee,2018,187362
Knoxville,Tennessee,2019,187603
Shreveport,Louisiana,2010,201437
Shreveport,Louisiana,2011,202327
Shreveport,Louisiana,2012,202347
Shreveport,Louisiana,2013,200469
Shreveport,Louisiana,2014,198259
Shreveport,Louisiana,2015,197001
Shreveport,Louisiana,2016,194672
Shreveport,Louisiana,2017,192023
Shreveport,Louisiana,2018,189360
Shreveport,Louisiana,2019,187112
Worcester,Massachusetts,2010,181759
Worcester,Massachusetts,2011,182387
Worcester,Massachusetts,2012,182575
Worcester,Massachusetts,2013,183327
Worcester,Massachusetts,2014,184559
Worcester,Massachusetts,2015,184627
Worcester,Massachusetts,2016,184859
Worcester,Massachusetts,2017,185325
Worcester,Massachusetts,2018,185555
Worcester,Massachusetts,2019,185428
Ontario,California,2010,164377
Ontario,California,2011,165756
Ontario,California,2012,166630
Ontario,California,2013,167096
Ontario,California,2014,168097
Ontario,California,2015,170210
Ontario,California,2016,172561
Ontario,California,2017,175334
Ontario,California,2018,180718
Ontario,California,2019,185010
Vancouver,Washington,2010,167595
Vancouver,Washington,2011,169046
Vancouver,Washington,2012,170035
Vancouver,Washington,2013,171565
Vancouver,Washington,2014,173406
Vancouver,Washington,2015,176409
Vancouver,Washington,2016,178621
Vancouver,Washington,2017,180360
Vancouver,Washington,2018,182887
Vancouver,Washington,2019,184463
Sioux Falls,South Dakota,2010,154533
Sioux Falls,South Dakota,2011,156471
Sioux Falls,South Dakota,2012,159847
Sioux Falls,South Dakota,2013,163478
Sioux Falls,South Dakota,2014,167050
Sioux Falls,South Dakota,2015,170183
Sioux Falls,South Dakota,2016,173503
Sioux Falls,South Dakota,2017,177636
Sioux Falls,South Dakota,2018,180398
Sioux Falls,South Dakota,2019,183793
Chattanooga,Tennessee,2010,170574
Chattanooga,Tennessee,2011,172341
Chattanooga,Tennessee,2012,173972
Chattanooga,Tennessee,2013,175325
Chattanooga,Tennessee,2014,175321
Chattanooga,Tennessee,2015,176400
Chattanooga,Tennessee,2016,177746
Chattanooga,Tennessee,2017,179530
Chattanooga,Tennessee,2018,181918
Chattanooga,Tennessee,2019,182799
Brownsville,Texas,2010,175362
Brownsville,Texas,2011,178154
Brownsville,Texas,2012,179652
Brownsville,Texas,2013,180648
Brownsville,Texas,2014,181656
Brownsville,Texas,2015,181528
Brownsville,Texas,2016,182311
Brownsville,Texas,2017,182384
Brownsville,Texas,2018,182333
Brownsville,Texas,2019,182781
Fort Lauderdale,Florida,2010,166126
Fort Lauderdale,Florida,2011,169012
Fort Lauderdale,Florida,2012,170909
Fort Lauderdale,Florida,2013,172275
Fort Lauderdale,Florida,2014,175153
Fort Lauderdale,Florida,2015,177356
Fort Lauderdale,Florida,2016,178837
Fort Lauderdale,Florida,2017,179877
Fort Lauderdale,Florida,2018,182101
Fort Lauderdale,Florida,2019,182437
Providence,Rhode Island,2010,178029
Providence,Rhode Island,2011,178332
Providence,Rhode Island,2012,178813
Providence,Rhode Island,2013,178692
Providence,Rhode Island,2014,179119
Providence,Rhode Island,2015,179252
